Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
Q9JL26	Q9JL26	3	3	3	Formin-like protein 1	Fmnl1	NA	NA	NA	NA	NA	20.0828000488129	20.9372876661721	19.7553463681681	20.1483374093795	NA	NA	20.982398392461	NA	NA	NA	NA	NA	16.8005365378257	NA	NA	NA	NA	18.5692254892072	NA	NA	19.4042766738812	NA	NA	NA	NA	NA	NA	NA	20.566201094655	21.3328828733731	19.2272234747853
Q9CQD1	Q9CQD1	4	2	2	Ras-related protein Rab-5A	Rab5a	NA	NA	NA	NA	NA	NA	19.5073967298974	19.2919831962729	20.6966511912304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2596701669178	18.7098041861702	18.8849315616265	19.5466997000539	19.8900918266751	18.6557770027444	NA	NA	NA	NA	NA	NA	NA	NA	18.1924951508255
Q9D2L9	Q9D2L9	1	1	1	Protein FAM111A	Fam111a	16.7105909464963	17.8684994198026	20.2323008846902	NA	NA	NA	NA	NA	NA	17.9326988438768	20.3453132252066	18.8700127143611	20.0034498511512	18.6076379447374	18.9304158201353	NA	NA	NA	19.2132252403528	17.1596959041234	20.6692610980605	17.9713588685715	NA	NA	NA	NA	NA	NA	NA	NA	21.9297508701358	20.0230428979048	20.8141792649444	NA	NA	NA
P12382	P12382	5	4	3	6-phosphofructokinase, liver type	Pfkl	NA	NA	NA	NA	NA	17.1969375352747	20.4495104510945	20.1831100907821	20.659461832005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3208852936724	NA	NA	NA	NA	19.6349099222105	20.2189662109856	20.1843693251288	NA	NA	NA	NA	NA	NA	18.4441451341852	18.3391782762494	19.7219834618344
Q9WUD1	Q9WUD1	2	2	2	STIP1 homology and U box-containing protein 1	Stub1	NA	NA	NA	NA	NA	NA	19.8375088588164	19.8598513004375	20.5822763547241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4612932838124	18.3591673005589	18.7307697543901	19.8021758086626	19.2384125936144	20.1104836787741	NA	NA	NA	NA	NA	NA	NA	NA	NA
P08103;P39688;Q04736;P06240;P05480	P08103;P39688;Q04736;P06240;P05480	3;3;3;2;2	1;1;1;1;1	1;1;1;1;1	Tyrosine-protein kinase HCK;Tyrosine-protein kinase Fyn;Tyrosine-protein kinase Yes;Proto-oncogene tyrosine-protein kinase LCK;Neuronal proto-oncogene tyrosine-protein kinase Src	Hck;Fyn;Yes1;Lck;Src	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.8349454560012	NA	20.9487930520892	NA	NA	NA	NA	NA	NA	21.3348637354235	NA	17.1836486953787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6211314810886	NA	NA	NA
Q6P2K6;Q922R5	Q6P2K6	3;1	3;1	3;1	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	Smek1	NA	19.0489790865612	NA	NA	18.3999955724031	NA	20.6638347948732	19.342189568534	19.782932361349	NA	NA	19.7913821090743	NA	NA	NA	17.3625862991967	16.0905121904364	18.1353238919901	NA	NA	NA	17.9442572997102	16.3500325748178	19.0816375989201	19.4685567095086	17.9672998620334	20.7778122996404	NA	NA	NA	NA	NA	NA	17.4153489659471	18.0976446615121	17.2867839855038
O70152	O70152	1	1	1	Dolichol-phosphate mannosyltransferase	Dpm1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5938090386939	NA	NA	NA	NA	20.4640007520212	NA	NA	NA	NA	23.3958742041963	22.1501059928153	22.6018114316448	NA	NA	NA	NA	NA	20.2541179871611
Q8BH64	Q8BH64	2	2	2	EH domain-containing protein 2	Ehd2	NA	19.8515912970834	NA	NA	18.1823299467724	NA	18.7047681513156	19.2901181858882	21.1858213725247	NA	NA	NA	NA	NA	NA	NA	NA	16.6647565437787	NA	NA	NA	NA	17.2912316714976	NA	NA	20.6028734885337	NA	NA	NA	NA	NA	NA	NA	17.6505507017444	17.1406150707624	17.7979499865071
Q99N96	Q99N96	2	2	2	39S ribosomal protein L1, mitochondrial	Mrpl1	NA	NA	NA	20.0727036182214	19.716474991532	19.8876659080563	19.9513438508409	19.946678802171	17.213690693467	19.5532312262205	19.7090391390225	19.9958667731904	18.2193149654293	NA	NA	18.0449980206558	18.9028470881392	17.1606219825931	NA	NA	NA	17.856023575503	18.494310340533	17.8255290526359	19.8580014540259	18.1169996367206	18.3026802756892	NA	NA	NA	NA	NA	NA	NA	NA	19.4901641241527
P24860	P24860	1	1	1	G2/mitotic-specific cyclin-B1	Ccnb1	NA	NA	20.8777696121111	NA	NA	NA	NA	NA	NA	20.0888214195744	NA	NA	22.4660296439973	21.3941254928262	21.6451840145001	NA	NA	NA	NA	21.2422487157755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3U0V2	Q3U0V2	1	1	1	Tumor necrosis factor receptor type 1-associated DEATH domain protein	Tradd	19.7078556059414	20.6939857687377	20.4766230308253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9067475106411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q80U70	Q80U70	1	1	1	Polycomb protein Suz12	Suz12	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6273013484306	21.4757088626568	22.0098083274024	22.896560190048	21.7098318491229	22.9070685990472	NA	NA	NA	20.5060156471095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q791T5	Q791T5	1	1	1	Mitochondrial carrier homolog 1	Mtch1	20.7643345812196	19.3973966107068	19.6773664787326	NA	NA	NA	NA	NA	19.8237282313936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5785741124247	NA	NA	NA	NA	NA	19.72431860796	NA	21.4548548572391	NA	NA	19.4696018110616	NA	NA	21.5522780084542	19.5525260118807	19.3493857291044
Q8K273	Q8K273	1	1	1	Membrane magnesium transporter 1	Mmgt1	NA	NA	NA	NA	NA	NA	NA	NA	21.0617004444338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3714406458435	NA	NA	NA	NA	NA	NA	NA	21.5471456131545	21.2849419299843	19.7839876216668
P70399	P70399	2	2	2	Tumor suppressor p53-binding protein 1	Tp53bp1	18.8359989199267	18.4783863035497	18.9236526928432	16.6191877235999	NA	NA	NA	NA	NA	18.425307657816	19.5634067177246	19.8451672287292	19.6673316932679	19.1209619008604	20.5918252687116	NA	NA	NA	18.0934678552414	17.9568524370693	19.7390089347061	18.7296048586233	NA	NA	NA	NA	NA	NA	NA	16.8186898268771	21.2296762071149	21.1043546412967	20.6074883268168	NA	NA	NA
Q8CDG3	Q8CDG3	5	5	5	Deubiquitinating protein VCIP135	Vcpip1	15.8463093289568	18.1995245443198	19.0666826609021	NA	NA	NA	NA	NA	NA	NA	NA	18.6557397247359	NA	18.6467753773709	NA	NA	NA	NA	19.2586773042435	17.7856113234965	20.0766330145451	NA	NA	NA	19.413223331763	20.6817007660633	19.9841841885327	NA	NA	NA	21.3498815420934	19.6414458537697	19.8759530518007	NA	NA	NA
Q8K3C3	Q8K3C3	1	1	1	Protein LZIC	Lzic	NA	NA	NA	NA	NA	17.6021998313826	20.4835881962989	19.4669790590889	19.753257967365	NA	NA	NA	NA	NA	NA	NA	NA	17.3115094813505	NA	NA	NA	NA	19.4794106625745	NA	21.4395189041081	19.110393452257	20.8550703193476	NA	NA	NA	NA	NA	NA	NA	18.2616407084576	NA
Q9CWN7	Q9CWN7	1	1	1	CCR4-NOT transcription complex subunit 11	Cnot11	NA	NA	NA	17.8777910421002	NA	NA	NA	NA	NA	NA	20.1498538546358	NA	NA	19.9893983016971	NA	NA	NA	NA	NA	NA	21.6144933292195	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7420673803879	21.1922055556987	20.8955896782593	NA	NA	NA
Q8BUI3	Q8BUI3	3	3	3	Leucine-rich repeat and WD repeat-containing protein 1	LRWD1	16.751306503794	17.8178286763102	17.3900513968002	19.2181911627988	18.7462360275065	19.0096359720812	NA	NA	20.0396626117335	NA	NA	19.1822451645943	NA	17.4983827683426	NA	16.972697027052	17.6858206976555	18.7459833484664	20.5804455050494	NA	NA	19.5938630321981	17.8492195786336	17.8638168602059	17.5373228476004	20.0626530269951	20.9321582372564	NA	NA	NA	NA	21.022238377419	NA	18.1928207602849	19.5954532128373	18.8187440964261
Q8BU11;Q66JW3;Q80W03	Q8BU11;Q66JW3;Q80W03	2;1;1	2;1;1	2;1;1	TOX high mobility group box family member 4;Thymocyte selection-associated high mobility group box protein TOX;TOX high mobility group box family member 3	Tox4;Tox;Tox3	20.2023503990874	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7276885545089	NA	20.5726454850277	19.9425474322009	21.592887887756	NA	NA	NA	NA	NA	19.8133038827631	17.1232273913254	17.0798131621723	16.8718375400735	NA	NA	NA	18.1832410435743	NA	NA	NA	22.7439703281746	NA	NA	NA	NA
Q921Z5	Q921Z5	1	1	1	Tumor necrosis factor alpha-induced protein 8	Tnfaip8	NA	NA	NA	17.5388737490034	17.058047915958	18.053392845775	20.9893888500431	20.7392338501882	20.3165534179899	NA	NA	NA	NA	NA	NA	17.8981465351581	17.2696289124291	16.7559373073257	NA	NA	NA	NA	NA	NA	19.3244907269875	19.43334189086	20.7950186786008	NA	NA	NA	NA	NA	NA	18.559374001923	19.615732219368	18.7695824718767
P68181	P68181	2	1	1	cAMP-dependent protein kinase catalytic subunit beta	Prkacb	NA	NA	NA	19.4283152754	18.0224938016187	18.8902494076114	19.6898759169048	20.5037015736336	19.8755715384709	NA	NA	NA	NA	NA	NA	18.3007440274345	15.9594210799861	18.2834826159525	NA	NA	NA	NA	NA	18.2979580182833	19.8698081264363	20.3816256405619	19.5071958869835	19.1197794681615	NA	NA	NA	NA	NA	18.2256129671716	20.184307310143	19.7295044283238
Q924Z4	Q924Z4	1	1	1	Ceramide synthase 2	Cers2	NA	NA	NA	NA	20.6182696846198	NA	NA	NA	21.9630169587994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8936640826219	NA	NA	21.1464123615976	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q07133	Q07133	6	1	1	Histone H1t	Hist1h1t	21.3560835815025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3619522140085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1989470498619	21.3715546704588	19.8937618429137	NA	NA	NA
Q8CFN5;Q60929;Q63943	Q8CFN5;Q60929;Q63943	1;1;1	1;1;1	1;1;1	Myocyte-specific enhancer factor 2C;Myocyte-specific enhancer factor 2A;Myocyte-specific enhancer factor 2D	Mef2c;Mef2a;Mef2d	NA	NA	NA	NA	NA	NA	19.938053269454	20.0005383817687	18.2453984366432	19.1518165817829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9295781357896	19.1376754343399	18.8144550201654	19.4187013725708	20.6754065039602	18.8337196087063	NA	NA	NA	NA	NA	NA	NA	NA	NA
P56394	P56394	1	1	1	Cytochrome c oxidase copper chaperone	Cox17	21.1572094205447	NA	NA	NA	NA	NA	NA	NA	NA	20.6232302488686	NA	NA	20.5773014285816	21.4605719759152	21.1419960685546	NA	NA	NA	20.2898487687775	NA	NA	19.9101706935721	NA	NA	NA	NA	NA	NA	NA	20.5894220032459	20.0877089816904	20.2422753776911	19.9554113768508	NA	NA	NA
P51863	P51863	1	1	1	V-type proton ATPase subunit d 1	Atp6v0d1	20.7658199725134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4224935383489	NA	NA	NA	21.6147857225895	21.1204498590193	21.7669070856774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9WTQ8	Q9WTQ8	2	2	2	Mitochondrial import inner membrane translocase subunit Tim23	Timm23	6.83998733898513	7.41466296006032	6.07663222382457	7.81340208092711	7.88264643834054	7.36186764386833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.2984942245901	18.4636459183356	18.1584938771712	21.3927439396347	20.3496999226091	20.7936837692116	23.123591324438	NA	NA	NA	NA	NA	NA	NA	19.5577636087522
Q9CR02	Q9CR02	1	1	1	Translation machinery-associated protein 16	Tma16	18.6908928694618	20.787182514446	20.3861530117576	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.1367839970055	20.0079902616406	20.3144465612069	NA	NA	NA	20.1746703299444	20.5865209152808	20.2854648590607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O88738	O88738	4	4	4	Baculoviral IAP repeat-containing protein 6	Birc6	NA	NA	NA	NA	NA	NA	19.9926270404736	20.1168823430905	19.6606872105878	19.8371793170114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2410515361214	17.3526666536184	17.8875682270266	20.0858789552822	19.6812146896088	18.9702793621378	NA	NA	NA	20.5487303468989	NA	NA	18.8561423136664	17.7874774068648	18.7339542706755
Q99KR7	Q99KR7	1	1	1	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	Ppif	NA	NA	NA	19.6826338653781	20.408099983592	20.1387732211249	18.4040569801365	18.091659661699	18.1992072113523	NA	NA	NA	NA	NA	NA	18.4802293891254	17.3536876387217	16.7915014979706	NA	NA	NA	14.9365642258319	18.3561118211812	17.8227764208422	20.7238449294049	20.4082133352204	20.2278572945118	19.2127394080178	20.6991089765807	21.8020666046626	NA	NA	NA	18.3015464356382	18.1330087869779	18.2392362339279
P40630	P40630	2	2	2	Transcription factor A, mitochondrial	Tfam	NA	NA	NA	NA	18.485374841038	NA	NA	19.4949654218947	NA	NA	NA	18.6579419207944	NA	NA	NA	NA	NA	17.1874610881087	20.6281002130204	20.6502768813389	20.8958962824167	18.8936343047914	18.5911568400669	17.5038893638079	19.2413623518433	18.5250920683441	20.936453778987	NA	NA	NA	NA	NA	NA	19.0700909697772	19.408883032549	18.0394008502151
Q8K2Q0	Q8K2Q0	1	1	1	COMM domain-containing protein 9	Commd9	NA	NA	NA	18.4907868455169	19.0486017742847	18.102258215529	20.4112426791178	20.4612380464386	21.0216546622651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9879056996475	19.0549035962633	19.1556679555612	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1315213326601	17.7372147415531	17.8561429343063
Q9EQN3;Q9Z2S7;P62500	Q9EQN3;Q9Z2S7;P62500	2;1;1	2;1;1	2;1;1	TSC22 domain family protein 4;TSC22 domain family protein 3;TSC22 domain family protein 1	Tsc22d4;Tsc22d3;Tsc22d1	20.6751852365443	NA	NA	NA	NA	NA	18.5331176262631	19.7317765873156	18.8498443947178	NA	NA	NA	NA	NA	NA	NA	NA	17.8823080884897	NA	NA	NA	19.6001055657732	20.4691360589269	20.4921930766838	NA	19.8878899305392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O35280	O35280	3	3	3	Serine/threonine-protein kinase Chk1	Chek1	NA	NA	18.0358466573304	18.8394078201326	NA	NA	NA	NA	NA	NA	NA	20.8899478365168	NA	19.7395987258758	NA	NA	NA	NA	NA	NA	NA	NA	17.9253040181758	NA	NA	NA	NA	NA	NA	NA	23.3712202468788	NA	NA	NA	NA	NA
Q9D7H3	Q9D7H3	1	1	1	RNA 3-terminal phosphate cyclase	RtcA	NA	NA	NA	18.7783016308757	18.5850823218672	18.5941832961835	19.7568799180603	19.9413064097216	21.8743514021932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9884542643167	17.9222944434071	18.316407200081	NA	NA	20.0252124870904	NA	NA	NA	NA	NA	NA	19.0647412142429	18.7071386869091	18.5595220548985
Q8BU33	Q8BU33	1	1	1	Acetolactate synthase-like protein	Ilvbl	NA	NA	NA	NA	17.4815037567831	NA	17.7520119476168	18.5482592065131	18.948597278094	NA	NA	NA	NA	NA	NA	17.2955250926858	NA	NA	NA	NA	NA	NA	17.7839453899282	NA	20.6495205652492	21.1084757695535	21.3167023190314	20.1486894226609	19.299885024303	20.5357812676502	NA	NA	NA	21.0625293392133	21.215105614873	20.2505349213879
Q8BHG1	Q8BHG1	2	2	2	Nardilysin	Nrd1	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1838451528034	20.976162091763	21.5611235507344	NA	20.4002748930882	NA	NA	NA	NA	NA	NA	20.4413519751881	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6684457298319	18.8876835818262	19.8714517800232	NA	NA	NA
Q8BMP6	Q8BMP6	3	3	3	Golgi resident protein GCP60	Acbd3	NA	18.7621625265122	NA	NA	NA	NA	NA	17.8793921503831	NA	NA	NA	NA	NA	NA	20.4192475831593	NA	NA	NA	19.211273878673	NA	NA	NA	NA	NA	16.9828762576115	18.4653320603919	17.7405392434389	NA	NA	20.2292210559389	21.9241201108051	21.6176650114353	21.7947214367991	18.7898336211045	18.4211121210833	18.8796088608526
Q9DBR7	Q9DBR7	4	4	4	Protein phosphatase 1 regulatory subunit 12A	Ppp1r12a	NA	NA	NA	NA	19.4445692114339	NA	20.9749958038651	19.9573639390757	18.9264357356778	NA	NA	NA	NA	NA	20.1700249790236	17.0772687051725	NA	NA	NA	NA	20.4200092520473	19.5232747909665	18.5213846106485	19.3792362740445	15.9796183379502	17.9648498416399	20.155889470208	20.0126781666405	21.0660987098975	21.0621101004029	NA	NA	NA	17.8728379342968	NA	NA
Q9CWY8	Q9CWY8	4	4	4	Ribonuclease H2 subunit A	Rnaseh2a	19.80292509864	NA	NA	NA	NA	NA	20.1530289631317	18.7859986348171	21.2278267308835	20.9675891895704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3090784220459	21.1085963420466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P50136	P50136	1	1	1	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	Bckdha	NA	NA	NA	19.7466111119726	19.2818891732916	19.3601962930955	19.173396765872	18.2531362392436	20.1693595893877	NA	NA	NA	NA	NA	NA	17.1510994456047	18.042186524386	17.4750782068881	NA	NA	NA	20.1933454632294	19.5723006621999	18.9346473210817	19.798650692581	19.0850646670415	20.1641405683602	17.7077033485953	17.684554703084	16.9559529253612	NA	NA	NA	19.7149883292988	19.5961492564258	19.5993731182936
Q60902	Q60902	2	2	2	Epidermal growth factor receptor substrate 15-like 1	Eps15l1	NA	21.5181894888619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9669254015229	NA	NA	NA	NA	22.1751151238256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CR61	Q9CR61	2	2	2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	Ndufb7	20.2021898525388	19.9578998193356	19.4999880321707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2476735053459	NA	NA	NA	NA	18.8971042577312	NA	NA	NA	NA	NA	NA	NA	NA	23.4659673721124	21.147865624892	22.881661953807	NA	NA	NA	NA	NA	NA
Q99K28	Q99K28	3	3	3	ADP-ribosylation factor GTPase-activating protein 2	Arfgap2	NA	NA	NA	NA	NA	NA	NA	NA	22.4114370684544	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4319146323308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8BJW5	Q8BJW5	3	3	3	Nucleolar protein 11	Nol11	20.8635004806173	20.7502870801911	21.1579219875326	16.7126265386508	18.2132628767587	15.962112946301	NA	NA	19.7518697097422	21.4813834451444	NA	NA	19.733213150805	NA	NA	NA	NA	14.4215332966177	NA	20.0560240239884	NA	NA	NA	NA	NA	NA	18.9813237256178	NA	NA	NA	NA	NA	NA	NA	NA	NA
P53395	P53395	2	2	2	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	Dbt	NA	NA	NA	NA	NA	NA	18.8940327664291	19.9693422937749	20.4909565248066	NA	NA	NA	NA	22.1675556803563	NA	NA	NA	NA	NA	NA	NA	19.3017287027739	18.4030063592846	18.6026281591913	18.4624929297891	19.8897682292116	20.1633326156701	NA	NA	NA	NA	NA	NA	19.7115339528247	19.6382949657426	19.7443715195994
Q9D7Z3	Q9D7Z3	2	2	2	Nucleolar protein 7	Nol7	NA	NA	NA	NA	NA	NA	NA	21.2535416424531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5705839272805	20.7913351676591	19.9532465610769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5F2E7	Q5F2E7	5	5	5	Nuclear fragile X mental retardation-interacting protein 2	Nufip2	19.9479165091482	20.7988899447382	20.4771753931204	NA	NA	NA	NA	NA	NA	NA	21.2089997802023	NA	NA	NA	19.7890064864574	NA	NA	NA	20.4601141925435	21.2076910822943	20.9305091469523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VDL4	Q8VDL4	3	3	3	ADP-dependent glucokinase	Adpgk	20.8238414513757	NA	NA	18.1995335225122	19.0630165513925	17.7652449692549	18.6638039401336	17.5978283348464	19.8761986563611	NA	NA	NA	NA	NA	22.7483136951586	16.5876651026836	15.1955999934843	17.0444419503701	NA	19.8349183670342	NA	20.1104911581806	17.5354540582344	17.4952517504109	15.8885632670563	18.7457904682503	18.6226412076704	NA	NA	NA	NA	NA	NA	17.8835278736927	17.7420447294741	17.1344015513656
Q8BYK6	Q8BYK6	6	4	3	YTH domain family protein 3	Ythdf3	16.038885914186	16.7834804168498	17.5842741925524	19.3367586590253	NA	NA	18.5193371617937	18.1563444651658	16.3747690461445	NA	NA	17.0882650930807	NA	19.8570413181888	NA	16.9927725736955	16.9076740222536	16.9596298777949	18.634049309073	20.6654434623187	19.2505890029929	20.0649405530251	18.6703727852609	17.4423934915521	16.0459128575758	18.7813934451548	16.4774339635206	NA	19.1531554443674	NA	21.1075867492861	19.7243648541264	20.0650156396114	19.0736098740036	18.4828208866449	18.4712013736609
P79457	P79457	1	1	1	Histone demethylase UTY	Uty	NA	NA	NA	NA	NA	NA	21.1697442481927	22.2319310159602	19.0419647963788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3157574731267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62311	P62311	1	1	1	U6 snRNA-associated Sm-like protein LSm3	Lsm3	NA	NA	NA	20.0216645867828	18.6242314443501	19.3277438239451	NA	NA	21.7386971612054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7852956730562	NA	NA	21.1952110275047	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8C1Q6	Q8C1Q6	1	1	1	Small integral membrane protein 4	Smim4	NA	NA	NA	20.9891164806364	20.5856333991946	20.2206140460673	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7466054403757	18.813608764581	17.3866854944242	NA	NA	NA	19.4790809383342	21.0943067507681	18.1453852526704	19.1433966845166	19.9652373606855	19.498670366626	18.3567818755935	NA	NA	NA	NA	NA	19.3657201481848	19.3439586490864	19.3626857129387
Q8BMC4	Q8BMC4	1	1	1	Nucleolar protein 9	Nop9	NA	NA	NA	18.8198007532623	18.0245644436094	19.0297203888358	20.1889319407854	20.1214550726568	20.5750457852561	NA	NA	NA	NA	NA	NA	16.7874460884349	16.6845318041834	17.4079223486766	NA	NA	NA	18.4314091652346	18.4486635389661	18.4406816812962	19.8493463093155	20.1227828741589	19.7742265887846	NA	NA	NA	NA	NA	NA	19.3651606875675	18.9398497109728	18.9389478553561
Q60676	Q60676	3	3	3	Serine/threonine-protein phosphatase 5	Ppp5c	19.9140740427214	NA	NA	NA	NA	NA	20.1517205219764	21.009767167639	20.3599088037306	20.9164383397289	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.792711526116	NA	NA	NA	18.1733484932349	NA	NA	18.3825425092773	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8R001	Q8R001	1	1	1	Microtubule-associated protein RP/EB family member 2	Mapre2	14.5610872299947	14.8152989159444	15.2863652215251	18.7297097719647	17.7176699184613	18.1142094755401	15.6229635298668	18.8641494568444	16.7021483091169	18.2688864670036	19.6508040251317	19.1895198283652	NA	NA	NA	16.5571781812311	17.3094545121205	17.5098696632855	NA	NA	NA	18.096129169631	16.3358334145144	16.3306422288608	19.900436720194	19.7106063375302	18.9112477984209	NA	19.773530501996	NA	21.4890620756272	20.6250824824499	20.7997122321533	18.9490521719676	18.5188746526288	18.4888960804798
Q99M08	Q99M08	2	2	2	Uncharacterized protein C4orf3 homolog		NA	NA	NA	NA	20.4624820270986	NA	NA	NA	NA	20.097460646385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8380412778605	17.8297942725677	NA	NA	NA	NA	19.6448071086263	NA	NA	NA	22.6660508099004	22.2398290531222	20.4862492835489	NA	NA	NA
P62878	P62878	3	3	3	E3 ubiquitin-protein ligase RBX1;E3 ubiquitin-protein ligase RBX1, N-terminally processed	Rbx1	NA	NA	NA	19.2235938683434	20.6348234672292	19.2173557559378	NA	NA	NA	NA	NA	20.4034276443978	22.3494974740404	22.6191990486418	22.4333477362964	17.2032076506186	NA	NA	NA	NA	22.2347262253376	22.2206585371676	NA	NA	NA	NA	21.36269295703	NA	21.1746565138443	NA	NA	NA	NA	NA	NA	NA
Q8K298	Q8K298	5	5	5	Actin-binding protein anillin	Anln	NA	NA	16.4910056732305	NA	NA	NA	NA	NA	NA	20.1121327676081	19.6355191420263	21.5265410726541	NA	NA	20.8892871268886	NA	NA	NA	NA	NA	19.8212166554822	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2484736081489	NA	NA	NA	NA	NA
O08796	O08796	3	3	3	Eukaryotic elongation factor 2 kinase	Eef2k	NA	NA	NA	25.3768921940219	NA	NA	20.3393726094605	18.8424096930998	21.2612371108201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6838175966641	16.7031864449291	17.9275376125695	18.5174451124043	17.965261931807	18.7933643523304	NA	NA	NA	NA	NA	NA	19.6974193242379	18.5222356566614	18.8961859545299
Q9Z2W0	Q9Z2W0	2	2	2	Aspartyl aminopeptidase	Dnpep	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.788104971055	NA	20.9115503922514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8564702840568	23.3173005514963	21.8587807955027	NA	17.6569842918542	NA
O35609	O35609	1	1	1	Secretory carrier-associated membrane protein 3	Scamp3	21.6008314991961	20.0682748024309	19.4820871263686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.4963238064078	17.6055212858323	NA	NA	20.094378925211	NA	NA	18.3486008602248	19.0027792903494	19.4266514229448	NA	NA	NA	NA	NA	20.4297371683148	NA	NA	NA	NA	NA	NA
